time_s,EMG1_mV,EMG2_mV,AX_g,AY_g,AZ_g,GX_dps,GY_dps,GZ_dps
165.86,-0.002248,-0.018842,-0.063,0.031,0.996,0.67,-7.44,2.01
165.865,-0.001022,-0.015572,-0.048,0.023,0.99,0.12,-5.85,0.91
165.87,19.055149,-0.017738,-0.048,0.023,0.99,0.12,-5.85,0.91
165.875,-0.000123,43.615807,-0.049,0.025,0.991,-0.12,-5.49,1.52
165.88,0.002125,-0.00846,-0.049,0.025,0.991,-0.12,-5.49,1.52
165.885,0.001553,-0.00609,-0.074,0.047,0.986,0.67,-4.82,1.95
165.89,46.758518,-0.008706,-0.074,0.047,0.986,0.67,-4.82,1.95
165.895,9.43124,38.609016,-0.122,0.097,0.977,0.37,-7.13,-0.12
165.9,-0.009033,-0.002698,-0.122,0.097,0.977,0.37,-7.13,-0.12
165.905,-0.013978,-0.006662,-0.122,0.097,0.977,0.37,-7.13,-0.12
165.91,62.573269,-0.003392,-0.037,0.041,1.003,-0.18,-10.79,-5.37
165.915,58.200729,13.152205,-0.021,0.002,1.013,-1.65,-5.55,-6.46
165.92,0.00049,-0.002044,-0.021,0.002,1.013,-1.65,-5.55,-6.46
165.925,0.002616,-0.010708,-0.06,0.022,0.967,-1.89,-2.93,-6.89
165.93,56.777573,-0.00846,-0.06,0.022,0.967,-1.89,-2.93,-6.89
165.935,64.579826,15.237318,-0.057,0.059,0.973,-0.37,-11.65,-7.8
165.94,-0.013079,-0.017044,-0.057,0.059,0.973,-0.37,-11.65,-7.8
165.945,-0.011403,-0.017493,-0.029,0.03,0.99,0.85,-14.76,-10.67
165.95,44.84539,-0.01173,-0.029,0.03,0.99,0.85,-14.76,-10.67
165.955,34.269989,45.543728,-0.061,0.067,0.971,0.37,-16.52,-10.12
165.96,-0.013651,-0.003719,-0.061,0.067,0.971,0.37,-16.52,-10.12
165.965,-0.009033,-0.005518,-0.104,0.09,0.988,-3.29,-23.41,-15.0
165.97,58.547813,-0.005313,-0.104,0.09,0.988,-3.29,-23.41,-15.0
165.975,33.409389,-79.101524,-0.07,0.106,1.034,-21.46,-30.61,-23.84
165.98,-0.00045,-0.01782,-0.07,0.106,1.034,-21.46,-30.61,-23.84
165.985,-0.001798,-0.014796,-0.076,-0.003,1.01,-26.71,-30.73,-27.5
165.99,32.349018,-0.016267,-0.076,-0.003,1.01,-26.71,-30.73,-27.5
165.995,-0.011853,4.464095,-0.066,0.058,1.002,10.91,-32.87,-14.82
166.0,-0.008787,-0.008706,-0.066,0.058,1.002,10.91,-32.87,-14.82
166.005,21.397346,-0.008256,-0.052,0.073,0.993,7.01,-45.49,-17.32
166.01,29.866629,0.047738,-0.052,0.073,0.993,7.01,-45.49,-17.32
166.015,-0.011403,4.82581,-0.143,0.082,1.013,13.6,-57.5,-20.24
166.02,-0.010177,-0.003965,-0.143,0.082,1.013,13.6,-57.5,-20.24
166.025,48.80423,-0.003515,-0.093,0.028,1.169,66.95,-60.55,-12.99
166.03,33.574677,10.129084,-0.093,0.028,1.169,66.95,-60.55,-12.99
166.035,-0.011281,-0.001144,0.055,-0.339,1.228,275.18,-38.23,25.24
166.04,-0.008256,-0.006989,0.055,-0.339,1.228,275.18,-38.23,25.24
166.045,19.811357,-0.007561,0.446,-0.132,1.203,544.63,-79.09,59.94
166.05,2.997044,9.339278,0.06,0.77,0.353,685.0,-68.23,52.87
166.055,-0.002248,0.001144,0.06,0.77,0.353,685.0,-68.23,52.87
166.06,-0.004496,-0.001594,0.165,0.672,0.145,202.2,-76.52,-29.63
166.065,65.800583,-0.006785,0.165,0.672,0.145,202.2,-76.52,-29.63
166.07,-21.90526,33.742661,0.158,-0.109,0.976,-141.95,-112.99,-93.05
166.075,-0.003597,-0.002698,0.158,-0.109,0.976,-141.95,-112.99,-93.05
166.08,-0.00609,-0.005436,0.151,-0.107,1.238,-95.79,-52.5,-17.68
166.085,3.499767,-0.008787,0.151,-0.107,1.238,-95.79,-52.5,-17.68
166.09,-0.005518,41.746658,0.07,0.284,1.023,15.49,-22.74,20.43
166.095,-0.01218,-0.002371,0.07,0.284,1.023,15.49,-22.74,20.43
166.1,-0.011526,-0.000899,0.098,0.36,0.824,38.11,-17.2,17.74
166.105,6.793704,-0.007561,0.098,0.36,0.824,38.11,-17.2,17.74
166.11,0.940704,43.641312,0.093,0.324,0.882,-31.16,-31.83,0.79
166.115,0.001226,-0.003147,0.093,0.324,0.882,-31.16,-31.83,0.79
166.12,8.2e-05,-0.004414,0.075,0.246,1.052,-50.98,-33.66,-6.46
166.125,31.582832,-0.008338,0.075,0.246,1.052,-50.98,-33.66,-6.46
166.13,17.202269,47.719738,0.074,0.28,1.032,17.2,-11.71,-0.12
166.135,-0.01455,-0.019986,0.074,0.28,1.032,17.2,-11.71,-0.12
166.14,-0.015368,-0.013529,0.122,0.233,0.979,64.09,-3.11,-9.45
166.145,52.564514,-0.016594,0.122,0.233,0.979,64.09,-3.11,-9.45
166.15,-0.003065,59.941948,0.202,0.207,0.996,77.62,-6.28,-22.38
166.155,-0.005763,-0.021335,0.202,0.207,0.996,77.62,-6.28,-22.38
166.16,24.413027,-0.013896,0.163,0.222,1.038,111.04,-4.33,-28.72
166.165,51.757294,-0.016798,0.163,0.222,1.038,111.04,-4.33,-28.72
166.17,-0.012302,26.454571,0.138,0.276,0.945,156.59,6.52,-26.34
166.175,-0.00891,-0.018964,0.138,0.276,0.945,156.59,6.52,-26.34
166.18,1.11024,-0.017289,0.161,0.207,0.843,121.28,-8.66,-8.9
166.185,-6.883662,-0.019414,0.161,0.207,0.843,121.28,-8.66,-8.9
166.19,0.000654,22.360123,0.132,0.274,0.855,26.34,-30.98,10.3
166.195,-0.000899,-0.00846,0.132,0.274,0.855,26.34,-30.98,10.3
166.2,-0.000695,-0.00609,0.074,0.233,0.83,-27.5,-23.66,16.1
166.205,2.279745,-0.009605,0.074,0.233,0.83,-27.5,-23.66,16.1
166.21,0.180163,21.655737,0.085,0.314,0.89,-33.17,-1.59,18.48
166.215,0.002698,-0.004619,0.085,0.314,0.89,-33.17,-1.59,18.48
166.22,-0.000572,-0.004864,0.113,0.288,0.982,-21.22,13.72,19.82
166.225,7.12689,-0.005191,0.113,0.288,0.982,-21.22,13.72,19.82
166.23,3.217915,23.334177,0.122,0.312,0.969,-20.0,8.96,30.0
166.235,0.002289,-0.009605,0.122,0.312,0.969,-20.0,8.96,30.0
166.24,0.00188,-0.00891,0.12,0.55,0.905,0.37,2.99,30.73
166.245,66.147095,-0.006662,0.12,0.55,0.905,0.37,2.99,30.73
166.25,-0.010259,67.727364,0.132,0.327,0.909,30.55,1.16,0.0
166.255,-0.012057,-0.027098,0.132,0.327,0.909,30.55,1.16,0.0
166.26,0.007193,-0.01455,0.123,0.325,0.955,42.8,-0.85,3.05
166.265,2.239445,-0.017616,0.123,0.325,0.955,42.8,-0.85,3.05
166.27,-0.001349,41.460472,0.115,0.316,0.905,42.87,2.01,8.17
166.275,-0.000695,-0.018964,0.115,0.316,0.905,42.87,2.01,8.17
166.28,-0.000572,-0.020558,0.128,0.288,0.895,32.2,2.87,2.38
166.285,18.706839,-0.016022,0.128,0.288,0.895,32.2,2.87,2.38
166.29,3.245463,10.162763,0.143,0.242,0.831,13.6,1.1,4.39
166.295,-0.00846,0.002289,0.143,0.242,0.831,13.6,1.1,4.39
166.3,-0.013651,-0.004496,0.135,0.249,0.806,5.06,-3.54,9.02
166.305,-33.461174,-0.008583,0.135,0.249,0.806,5.06,-3.54,9.02
166.31,62.068584,0.031716,0.119,0.33,0.938,8.23,-1.95,15.91
166.315,0.004414,7.788931,0.119,0.33,0.938,8.23,-1.95,15.91
166.32,-0.003392,-0.001921,0.129,0.324,0.946,15.06,0.79,17.99
166.325,1.419967,-0.008256,0.129,0.324,0.946,15.06,0.79,17.99
166.33,23.176821,-0.009809,0.129,0.324,0.946,15.06,0.79,17.99
166.335,-0.00891,5.753436,0.125,0.262,0.819,23.05,7.26,28.17
166.34,-0.011281,-0.00891,0.125,0.262,0.819,23.05,7.26,28.17
166.345,-0.015368,-0.007684,0.133,0.316,0.853,24.09,14.45,39.7
166.35,8.014216,-0.006989,0.133,0.316,0.853,24.09,14.45,39.7
166.355,0.014142,54.004345,0.136,0.31,0.888,-15.61,9.39,33.84
166.36,-0.004169,-0.022357,0.136,0.31,0.888,-15.61,9.39,33.84
166.365,-0.001921,-0.015245,0.146,0.331,0.912,-33.84,9.45,31.28
166.37,27.777918,-0.013896,0.146,0.331,0.912,-33.84,9.45,31.28
166.375,9.721102,45.284435,0.143,0.268,0.644,-17.2,12.5,38.41
166.38,-0.013774,-0.019414,0.143,0.268,0.644,-17.2,12.5,38.41
166.385,-0.012629,-0.017166,0.148,0.353,0.804,2.93,18.17,40.49
166.39,59.480587,-0.016022,0.148,0.353,0.804,2.93,18.17,40.49
166.395,-0.009033,40.204319,0.142,0.311,0.817,3.96,15.43,35.98
166.4,-0.011281,-0.015572,0.142,0.311,0.817,3.96,15.43,35.98
166.405,7.374818,-0.016022,0.133,0.107,0.524,23.54,11.71,42.5
166.41,7.23283,-0.013774,0.133,0.107,0.524,23.54,11.71,42.5
166.415,0.001717,32.66724,0.128,0.25,0.666,41.34,16.34,51.71
166.42,-0.001676,-0.005068,0.128,0.25,0.666,41.34,16.34,51.71
166.425,0.064332,-0.008706,0.159,0.263,0.705,23.6,19.82,44.02
166.43,1.854842,-0.010831,0.159,0.263,0.705,23.6,19.82,44.02
166.435,0.093269,34.964397,0.17,0.299,0.744,5.67,20.73,41.65
166.44,-0.012057,0.000245,0.17,0.299,0.744,5.67,20.73,41.65
166.445,-0.006785,-0.008583,0.16,0.314,0.837,-0.3,16.59,46.16
166.45,60.554615,-0.00564,0.16,0.314,0.837,-0.3,16.59,46.16
166.455,1.80645,18.965477,0.138,0.291,0.929,-0.79,17.99,53.9
166.46,-0.006539,-0.018065,0.138,0.291,0.929,-0.79,17.99,53.9
166.465,-0.010054,-0.018188,0.152,0.259,0.577,5.61,22.74,64.15
166.47,61.297256,-0.019291,0.152,0.259,0.577,5.61,22.74,64.15
166.475,28.511564,0.652395,0.147,0.325,0.719,-1.95,23.66,61.77
166.48,-0.00282,-0.01545,0.147,0.325,0.719,-1.95,23.66,61.77
166.485,-0.002125,-0.015899,0.146,0.202,0.559,-6.77,25.18,63.6
166.49,57.504601,-0.018188,0.146,0.202,0.559,-6.77,25.18,63.6
166.495,47.241131,0.511796,0.159,0.249,0.703,3.17,28.23,73.54
166.5,-0.001594,1.732145,0.159,0.249,0.703,3.17,28.23,73.54
166.505,0.00188,-0.008787,0.161,0.26,0.7,-8.48,29.21,70.85
166.51,0.595665,-0.006785,0.161,0.26,0.7,-8.48,29.21,70.85
166.515,57.49242,0.368418,0.173,0.172,0.478,-22.5,24.82,66.28
166.52,0.003025,15.065248,0.173,0.172,0.478,-22.5,24.82,66.28
166.525,0.002289,-0.017166,0.167,0.317,0.771,10.37,31.83,73.35
166.53,-0.000777,-0.017166,0.167,0.317,0.771,10.37,31.83,73.35
166.535,4.668944,-0.020191,0.172,0.246,0.623,31.52,36.34,73.72
166.54,0.000899,6.142289,0.172,0.246,0.623,31.52,36.34,73.72
166.545,-0.002943,-0.018065,0.185,0.298,0.787,17.32,32.68,69.94
166.55,-0.000777,-0.022112,0.185,0.298,0.787,17.32,32.68,69.94
166.555,30.210115,-0.020191,0.182,0.286,0.604,3.96,29.02,71.22
166.56,0.005395,29.425295,0.182,0.286,0.604,3.96,29.02,71.22
166.565,-0.001226,-0.008133,0.166,0.198,0.347,-0.98,28.17,65.37
166.57,65.934074,-0.004741,0.166,0.198,0.347,-0.98,28.17,65.37
166.575,50.40379,-0.003515,0.148,0.372,0.896,2.99,28.96,63.72
166.58,-0.003597,39.12727,0.148,0.372,0.896,2.99,28.96,63.72
166.585,-0.002493,-0.009482,0.162,0.362,0.826,6.16,28.9,66.59
166.59,7.670075,-0.009155,0.162,0.362,0.826,6.16,28.9,66.59
166.595,8.123916,-0.010504,0.162,0.362,0.826,6.16,28.9,66.59
166.6,-0.001921,33.208466,0.167,0.395,0.792,8.72,26.28,59.02
166.605,-0.002371,-0.006866,0.167,0.395,0.792,8.72,26.28,59.02
166.61,-0.001594,-0.004169,0.173,0.286,0.578,13.84,28.05,37.68
166.615,5.549404,-0.009932,0.173,0.286,0.578,13.84,28.05,37.68
166.62,0.275884,31.894438,0.17,0.322,0.812,39.94,28.72,32.62
166.625,0.001553,-0.016594,0.17,0.322,0.812,39.94,28.72,32.62
166.63,-0.004169,-0.015245,0.172,0.344,0.823,73.05,31.34,39.09
166.635,63.030952,-0.01455,0.172,0.344,0.823,73.05,31.34,39.09
166.64,5.865915,20.022257,0.144,0.432,0.82,92.13,31.83,37.26
166.645,-0.009809,-0.021662,0.144,0.432,0.82,92.13,31.83,37.26
166.65,-0.010627,-0.014346,0.146,0.252,0.566,68.72,32.5,16.28
166.655,31.411909,-0.018638,0.146,0.252,0.566,68.72,32.5,16.28
166.66,40.580994,20.637949,0.151,0.317,0.738,76.16,32.07,16.52
166.665,-0.008256,-0.002371,0.151,0.317,0.738,76.16,32.07,16.52
166.67,-0.010259,-0.013774,0.157,0.309,0.587,87.8,35.24,19.57
166.675,14.380892,-0.003965,0.157,0.309,0.587,87.8,35.24,19.57
166.68,18.684032,0.805828,0.122,0.224,0.62,76.89,22.62,13.23
166.685,-0.009605,-0.015899,0.122,0.224,0.62,76.89,22.62,13.23
166.69,-0.008256,-0.01545,0.129,0.349,0.693,87.01,30.49,10.61
166.695,2.710697,-0.014796,0.129,0.349,0.693,87.01,30.49,10.61
166.7,0.006458,2.673749,0.111,0.355,0.769,95.06,37.01,1.1
166.705,-0.001226,5.565834,0.111,0.355,0.769,95.06,37.01,1.1
166.71,-0.002493,-0.01737,0.125,0.381,0.855,114.15,47.74,-8.41
166.715,12.061337,-0.013774,0.125,0.381,0.855,114.15,47.74,-8.41
166.72,5.087471,0.077738,0.133,0.494,0.829,135.37,50.43,-8.9
166.725,-0.002943,6.129701,0.133,0.494,0.829,135.37,50.43,-8.9
166.73,-0.002125,-0.018638,0.104,0.384,0.822,138.05,47.32,-15.0
166.735,33.712006,-0.018515,0.104,0.384,0.822,138.05,47.32,-15.0
166.74,21.153831,0.093596,0.114,0.319,0.668,143.66,61.16,-24.45
166.745,0.00139,6.191254,0.114,0.319,0.668,143.66,61.16,-24.45
166.75,0.001226,-0.008583,0.142,0.102,0.515,144.27,69.27,-32.2
166.755,60.121212,0.001226,0.142,0.102,0.515,144.27,69.27,-32.2
166.76,54.990009,0.012425,0.113,0.237,0.66,143.78,68.78,-35.12
166.765,-0.011403,8.160292,0.113,0.237,0.66,143.78,68.78,-35.12
166.77,-0.009809,-0.014673,0.117,0.513,0.879,168.11,83.29,-42.68
166.775,60.587559,-0.011853,0.117,0.513,0.879,168.11,83.29,-42.68
166.78,64.789665,0.040381,0.167,0.344,0.714,169.94,74.27,-52.8
166.785,-0.015368,0.007684,0.167,0.344,0.714,169.94,74.27,-52.8
166.79,-0.004986,-0.014796,-0.013,0.607,0.864,80.49,-10.06,-21.77
166.795,19.056948,-0.016471,-0.013,0.607,0.864,80.49,-10.06,-21.77
166.8,44.602779,6.266785,-0.172,0.747,1.0,53.54,45.49,-10.24
166.805,-0.007112,0.005232,-0.172,0.747,1.0,53.54,45.49,-10.24
166.81,-0.009237,-0.009237,-0.048,0.679,0.823,53.29,120.37,-27.13
166.815,37.530167,-0.020558,-0.048,0.679,0.823,53.29,120.37,-27.13
166.82,61.276985,5.642755,-0.097,0.794,0.817,116.59,124.88,-20.61
166.825,-0.002943,-0.021907,-0.042,0.715,0.658,159.88,139.33,-28.23
166.83,0.002452,-0.017943,-0.042,0.715,0.658,159.88,139.33,-28.23
166.835,64.786476,-0.02064,-0.089,0.701,0.591,190.18,114.88,-32.99
166.84,-0.010504,53.537506,-0.089,0.701,0.591,190.18,114.88,-32.99
166.845,-0.00564,-0.02064,-0.162,0.807,0.682,183.66,96.95,-51.34
166.85,22.161484,-0.01827,-0.162,0.807,0.682,183.66,96.95,-51.34
166.855,65.168053,-0.015123,-0.146,0.796,0.712,168.96,116.34,-69.15
166.86,-0.011853,-127.610367,-0.146,0.796,0.712,168.96,116.34,-69.15
166.865,-0.012875,-0.007807,-0.166,0.888,0.642,229.21,137.87,-75.98
166.87,45.876339,-0.004169,-0.166,0.888,0.642,229.21,137.87,-75.98
166.875,37.962017,-0.003147,-0.191,0.872,0.536,306.4,146.71,-94.76
166.88,-0.010259,-136.873093,-0.191,0.872,0.536,306.4,146.71,-94.76
166.885,-0.006866,-0.009482,-0.174,0.824,0.35,402.26,138.41,-109.7
166.89,58.82296,-0.00936,-0.174,0.824,0.35,402.26,138.41,-109.7
166.895,25.797518,4.050963,-0.213,0.825,0.292,402.99,94.33,-118.6
166.9,-0.012629,-0.006866,-0.239,0.738,0.33,332.32,63.35,-115.91
166.905,-0.013202,-0.003719,-0.239,0.738,0.33,332.32,63.35,-115.91
166.91,28.514345,-0.011608,-0.305,0.838,0.312,187.13,52.74,-99.09
166.915,9.696171,40.171703,-0.305,0.838,0.312,187.13,52.74,-99.09
166.92,0.001553,-0.016921,-0.349,0.832,0.273,124.27,59.33,-83.78
166.925,-0.001676,-0.014428,-0.349,0.832,0.273,124.27,59.33,-83.78
166.93,65.153915,-0.01737,-0.388,0.857,0.075,183.9,63.29,-55.91
166.935,6.395122,53.914833,-0.388,0.857,0.075,183.9,63.29,-55.91
166.94,-0.000123,-0.01827,-0.423,0.917,0.09,114.27,26.22,-52.56
166.945,-0.000777,-0.016349,-0.423,0.917,0.09,114.27,26.22,-52.56
166.95,63.669861,-0.012548,-0.514,0.929,0.003,76.22,21.34,-43.17
166.955,-0.003965,27.558683,-0.514,0.929,0.003,76.22,21.34,-43.17
166.96,-0.002943,-0.021785,-0.485,0.877,0.039,84.94,5.49,-37.13
166.965,17.548943,-0.016594,-0.485,0.877,0.039,84.94,5.49,-37.13
166.97,23.985426,-0.015,-0.457,0.906,0.093,24.33,-3.84,-36.04
166.975,-0.012997,28.294209,-0.457,0.906,0.093,24.33,-3.84,-36.04
166.98,-0.010504,-0.001471,-0.482,0.901,0.031,13.41,3.23,-27.2
166.985,0.376347,-0.005313,-0.482,0.901,0.031,13.41,3.23,-27.2
166.99,63.03986,-0.007357,-0.518,0.945,-0.004,-1.16,-7.13,-20.43
166.995,-0.01173,26.455717,-0.518,0.945,-0.004,-1.16,-7.13,-20.43
167.0,-0.010954,-0.010054,-0.407,0.969,0.014,-25.61,-21.65,-15.49
167.005,16.096851,-0.009155,-0.407,0.969,0.014,-25.61,-21.65,-15.49
167.01,41.511074,0.631223,-0.325,0.975,0.163,-83.9,-41.89,-21.46
167.015,-0.011526,1.374926,-0.325,0.975,0.163,-83.9,-41.89,-21.46
167.02,-0.007888,-0.010381,-0.364,0.891,0.33,-129.02,-49.27,-30.3
167.025,34.6353,-0.009482,-0.372,0.86,0.445,-112.8,-43.54,-25.91
167.03,-101.697144,19.249535,-0.372,0.86,0.445,-112.8,-43.54,-25.91
167.035,-0.003719,0.860432,-0.374,0.858,0.451,-73.6,-25.85,-16.71
167.04,-0.006213,-0.005068,-0.374,0.858,0.451,-73.6,-25.85,-16.71
167.045,44.550789,-0.009809,-0.368,0.875,0.411,-33.72,-15.49,-9.63
167.05,18.288231,48.024235,-0.368,0.875,0.411,-33.72,-15.49,-9.63
167.055,-0.002616,-0.023379,-0.36,0.898,0.362,-5.24,-12.8,-7.68
167.06,-0.003065,-0.023011,-0.36,0.898,0.362,-5.24,-12.8,-7.68
167.065,59.706688,-0.022684,-0.359,0.918,0.297,5.73,-18.54,-10.73
167.07,52.151218,49.259949,-0.359,0.918,0.297,5.73,-18.54,-10.73
167.075,-0.010627,-0.017044,-0.365,0.904,0.317,5.18,-33.66,-17.32
167.08,-0.011608,-0.020885,-0.365,0.904,0.317,5.18,-33.66,-17.32
167.085,52.192989,-0.017943,-0.367,0.891,0.349,-6.16,-36.1,-17.99
167.09,-0.00564,46.851948,-0.367,0.891,0.349,-6.16,-36.1,-17.99
167.095,-0.003392,-0.013896,-0.372,0.875,0.371,-20.12,-28.84,-14.7
167.1,58.140484,-0.015899,-0.372,0.875,0.371,-20.12,-28.84,-14.7
167.105,65.304161,-0.007357,-0.366,0.886,0.375,-32.13,-15.73,-8.72
167.11,-0.000572,7.610157,-0.366,0.886,0.375,-32.13,-15.73,-8.72
167.115,-0.002698,-0.021785,-0.368,0.879,0.374,-34.15,-10.61,-7.38
167.12,60.573822,-0.019537,-0.374,0.864,0.419,-22.93,-12.32,-5.61
167.125,-155.712326,0.015368,-0.374,0.864,0.419,-22.93,-12.32,-5.61
167.13,-0.004169,2.764566,-0.369,0.868,0.431,-5.85,-5.79,-1.22
167.135,-0.003065,-0.008706,-0.369,0.868,0.431,-5.85,-5.79,-1.22
167.14,61.317284,-0.007684,-0.368,0.879,0.388,8.29,2.62,2.01
167.145,63.525826,-0.009482,-0.368,0.879,0.388,8.29,2.62,2.01
167.15,-0.000327,15.102115,-0.368,0.884,0.37,14.21,4.27,2.99
167.155,0.001226,-0.020191,-0.368,0.884,0.37,14.21,4.27,2.99
167.16,27.739742,-0.019537,-0.365,0.892,0.359,14.63,3.84,3.23
167.165,62.086079,-0.012629,-0.365,0.892,0.359,14.63,3.84,3.23
167.17,-0.012548,15.188436,-0.365,0.892,0.359,14.63,3.84,3.23
167.175,-0.006785,-0.021907,-0.364,0.899,0.342,9.7,2.87,1.89
167.18,-0.002125,-0.016717,-0.364,0.899,0.342,9.7,2.87,1.89
167.185,6.157167,-0.014346,-0.363,0.896,0.347,1.83,-0.18,-0.12
167.19,-0.012997,49.374474,-0.363,0.896,0.347,1.83,-0.18,-0.12
167.195,-0.010504,-0.021008,-0.362,0.893,0.353,-4.27,-2.26,-1.46
167.2,-0.011158,-0.015817,-0.362,0.893,0.353,-4.27,-2.26,-1.46
167.205,8.282334,-0.016798,-0.365,0.887,0.362,-7.8,-3.48,-2.26
167.21,0.154332,60.572105,-0.365,0.887,0.362,-7.8,-3.48,-2.26
167.215,-0.000123,-0.002125,-0.368,0.88,0.381,-7.8,-3.66,-2.32
167.22,0.001226,-0.006335,-0.368,0.88,0.381,-7.8,-3.66,-2.32
167.225,20.736122,-0.007888,-0.368,0.879,0.388,-3.17,-1.89,-1.16
167.23,4.535784,48.888592,-0.368,0.879,0.388,-3.17,-1.89,-1.16
167.235,-0.002943,-0.021335,-0.369,0.88,0.388,3.66,0.67,0.49
167.24,-0.002125,-0.015123,-0.369,0.88,0.388,3.66,0.67,0.49
167.245,46.744129,-0.012752,-0.367,0.884,0.379,9.76,2.99,1.95
167.25,24.752998,55.404037,-0.367,0.884,0.379,9.76,2.99,1.95
167.255,0.000981,-0.002371,-0.365,0.892,0.356,12.01,3.96,2.56
167.26,-0.004741,-0.007112,-0.365,0.892,0.356,12.01,3.96,2.56
167.265,4.556792,-0.006785,-0.365,0.894,0.346,9.33,3.05,1.89
167.27,-0.078882,33.779366,-0.365,0.894,0.346,9.33,3.05,1.89
167.275,-0.007439,-0.004292,-0.365,0.897,0.344,3.23,0.79,0.43
167.28,-0.005886,-0.019659,-0.365,0.897,0.344,3.23,0.79,0.43
167.285,43.920712,-0.019169,-0.365,0.896,0.345,-3.66,-1.65,-1.1
167.29,1.577078,11.374365,-0.365,0.896,0.345,-3.66,-1.65,-1.1
167.295,0.002616,-0.001022,-0.366,0.892,0.358,-8.6,-3.35,-2.26
167.3,-0.003842,-0.004414,-0.366,0.892,0.358,-8.6,-3.35,-2.26
167.305,58.462963,-0.00282,-0.368,0.884,0.367,-10.24,-3.84,-2.5
167.31,17.213549,11.608397,-0.368,0.884,0.367,-10.24,-3.84,-2.5
167.315,-0.002044,-2.274309,-0.368,0.884,0.371,-8.41,-4.45,-2.01
167.32,0.00376,-0.012057,-0.368,0.884,0.371,-8.41,-4.45,-2.01
167.325,66.540283,-0.011076,-0.366,0.884,0.38,-5.55,-3.9,-1.28
167.33,40.42691,17.204802,-0.366,0.884,0.38,-5.55,-3.9,-1.28
167.335,-0.009605,0.502069,-0.366,0.881,0.379,-2.38,-2.2,-0.61
167.34,-0.010708,-0.004986,-0.366,0.881,0.379,-2.38,-2.2,-0.61
167.345,39.417133,-0.006662,-0.366,0.884,0.377,1.04,-1.04,0.18
167.35,-51.830864,7.150269,-0.366,0.884,0.377,1.04,-1.04,0.18
167.355,-0.005886,0.012834,-0.366,0.888,0.372,2.99,-0.12,0.55
167.36,-0.00282,-0.004864,-0.366,0.888,0.372,2.99,-0.12,0.55
167.365,0.696291,-0.00936,-0.364,0.89,0.362,2.74,0.0,0.43
167.37,3.387043,0.037847,-0.364,0.89,0.362,2.74,0.0,0.43
167.375,0.000981,5.534036,-0.364,0.888,0.357,0.49,-0.61,-0.12
167.38,-0.00045,-0.017044,-0.364,0.888,0.357,0.49,-0.61,-0.12
167.385,-0.002125,-0.013324,-0.364,0.89,0.361,-2.44,-1.65,-0.79
167.39,3.544154,0.077656,-0.364,0.89,0.361,-2.44,-1.65,-0.79
167.395,0.004087,16.120638,-0.364,0.889,0.36,-4.63,-2.74,-1.4
167.4,-0.003392,-0.018188,-0.364,0.889,0.36,-4.63,-2.74,-1.4
167.405,0.001226,-0.018065,-0.365,0.887,0.365,-6.4,-3.96,-1.89
167.41,8.617974,0.035068,-0.365,0.887,0.365,-6.4,-3.96,-1.89
167.415,-0.001921,13.424901,-0.364,0.885,0.378,-7.62,-4.57,-2.13
167.42,-0.000777,-0.003515,-0.364,0.885,0.378,-7.62,-4.57,-2.13
167.425,61.558834,-0.007234,-0.366,0.88,0.385,-6.65,-3.9,-1.83
167.43,33.557346,-0.001921,-0.366,0.88,0.385,-6.65,-3.9,-1.83
167.435,0.000899,14.719636,-0.368,0.878,0.39,-2.87,-2.07,-0.91
167.44,-0.002248,-0.004292,-0.368,0.878,0.39,-2.87,-2.07,-0.91
167.445,18.047333,-0.00891,-0.366,0.879,0.387,2.62,0.24,0.43
167.45,65.620995,-0.008787,-0.366,0.879,0.387,2.62,0.24,0.43
167.455,-0.013529,14.085389,-0.363,0.884,0.378,6.34,1.95,1.34
167.46,-0.00846,-0.018065,-0.363,0.884,0.378,6.34,1.95,1.34
167.465,15.692057,-0.015123,-0.366,0.888,0.365,6.71,2.01,1.28
167.47,39.97961,-0.015899,-0.366,0.888,0.365,6.71,2.01,1.28
167.475,-0.007807,50.788799,-0.366,0.889,0.365,4.02,1.04,0.67
167.48,-0.009482,-0.018719,-0.366,0.889,0.365,4.02,1.04,0.67
167.485,-0.010627,-0.019087,-0.365,0.889,0.367,1.89,0.3,0.3
167.49,8.955737,-0.01455,-0.365,0.889,0.367,1.89,0.3,0.3
167.495,1.590892,17.096655,-0.365,0.889,0.367,1.89,0.3,0.3
167.5,-0.015123,-0.022684,-0.363,0.887,0.37,1.04,0.12,0.06
167.505,-0.01173,-0.018188,-0.363,0.887,0.37,1.04,0.12,0.06
167.51,63.936672,-0.015695,-0.364,0.89,0.365,0.0,-0.06,-0.18
167.515,3.582165,16.281837,-0.364,0.89,0.365,0.0,-0.06,-0.18
167.52,-0.001144,-0.005191,-0.365,0.89,0.362,-1.77,-0.85,-0.55
167.525,0.001471,-0.002125,-0.365,0.89,0.362,-1.77,-0.85,-0.55
167.53,51.241329,-0.002248,-0.364,0.886,0.368,-3.41,-1.46,-1.1
167.535,245.413895,17.250742,-0.364,0.886,0.368,-3.41,-1.46,-1.1
167.54,-0.000327,-0.004169,-0.364,0.883,0.376,-3.48,-1.46,-1.1
167.545,0.000817,-0.005436,-0.364,0.883,0.376,-3.48,-1.46,-1.1
167.55,36.56028,-0.009033,-0.365,0.883,0.379,-1.34,-1.16,-0.49
